state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
Alabama,106,131,157,196,242,386,538,639,720,830,947,999,1106,1270,1535,1633,1841,2006,2197,2499,2838,3008,3262,3583,3805,3953,4241,4404,4572,4723,4903,5078,5327,5610,5832,6026,6213,6421,6539,6750,6925,7068,7294,7611
Alaska,102,114,119,133,143,146,156,169,183,189,211,224,233,244,255,270,275,283,291,298,307,312,317,319,327,333,335,337,337,339,343,349,353,353,362,363
Arizona,104,153,234,326,402,508,665,773,929,1169,1298,1413,1600,1769,2019,2269,2465,2575,2726,3018,3112,3393,3539,3702,3806,3962,4234,4507,4719,4929,5064,5251,5459,5769,6045,6280,6526,6716,6948,7202,7648,7962,8364
Arkansas,100,118,165,201,232,308,351,386,409,449,508,564,624,683,738,743,853,927,997,1077,1146,1202,1228,1280,1475,1498,1599,1620,1695,1777,1781,1971,2262,2392,2599,2810,2909,3001,3069,3127,3207,3281,3310,3372
California,100,112,172,179,202,252,320,381,478,588,732,893,1067,1283,1544,1851,2240,2644,3183,4060,4914,5565,6266,7421,8582,9816,11190,12569,13796,15076,16284,17540,19043,20191,21366,22421,23323,24334,25758,27107,28142,29398,30829,31544,33862,35844,37573,39534,41368,42590,43691,45208,46570,48904,50470,52318,53753
Colorado,103,136,161,183,216,278,364,475,591,721,912,1086,1432,1735,2061,2315,2628,2990,3346,3728,4182,4574,4950,5172,5429,5655,6202,6510,6893,7303,7691,7941,8280,8675,9047,9433,9730,10106,10447,10878,11262,12255,12968,13441,13804,14239,14680,15207,15661,16118
Connecticut,159,194,223,327,415,618,875,1012,1291,1524,1993,2571,3128,3557,3824,4915,5276,5675,6906,7781,8781,9784,10538,11510,12035,13381,13989,14755,15884,16809,17550,17962,19815,20360,22469,23100,23921,24582,25269,25997,26312,26767,27700,28764,29287
Delaware,104,119,143,165,214,232,264,319,368,393,450,593,673,783,928,1116,1209,1326,1479,1625,1761,1926,2014,2075,2323,2538,2538,2745,2931,3200,3308,3442,3576,4034,4162,4575,4655,4734,4918,5038
District of Columbia,116,137,183,231,267,304,342,401,495,586,653,757,902,998,1097,1211,1440,1523,1660,1778,1875,1955,2058,2197,2350,2476,2666,2793,2927,3098,3206,3361,3528,3699,3841,3892,3994,4106,4323,4658,4797
Florida,109,141,210,326,434,564,764,1000,1222,1467,1965,2477,3198,4038,4942,5694,6741,7765,9000,10260,11537,12342,13621,14739,15690,16819,17960,18978,19855,21011,21620,22526,23332,24745,25484,26306,27050,27861,28301,29640,30525,30831,31520,32130,32838,33185,33683,34720,35455
Georgia,118,142,193,282,482,552,620,800,1097,1387,1643,2198,2447,2683,3032,4117,4748,5444,5967,6383,6742,7558,9156,10204,10885,11859,12261,12103,13125,13913,14583,15644,16658,17014,17619,18447,19189,20099,20905,21575,22225,22459,23229,23607,24300,25431,26436,27268
Guam,139,147,152,154,223,265,266,274,409,542,577,681,716,719,721,750,790,796,805,808,811,852,911,975,993,993,993,1000,1001,1110,1111,1111,1113
Hawaii,106,120,151,175,204,224,258,283,317,349,369,385,408,433,440,463,484,497,502,511,524,535,547,568,574,578,580,586,590,595,597,599,600,602,605,609,610,611
Idaho,123,189,231,261,310,415,526,669,891,1013,1077,1101,1170,1210,1232,1353,1397,1407,1426,1453,1464,1507,1528,1566,1577,1581,1638,1659,1688,1721,1750,1760,1768,1785,1810,1831,1861,1883,1908
Illinois,104,159,286,420,583,751,1047,1285,1535,1875,2538,3029,3547,4613,5070,5994,6980,7695,8904,10357,11276,12262,13549,15078,16422,17887,19180,20852,22025,23247,24593,25734,27575,29160,30357,31508,33059,35108,36935,39658,41777,43903,45883,48102,50355,52918,56055,58505
Indiana,126,201,259,366,479,656,982,1232,1514,1788,2159,2565,3039,3437,3953,4411,4956,5507,5943,6351,6907,7435,7928,8236,8527,8955,9542,10154,10641,11210,11686,12097,12438,13039,13680,14395,15012,15961,16579,17168,17822,18630,19295
Iowa,105,124,145,179,235,298,336,424,498,549,614,699,786,868,946,1048,1145,1270,1388,1510,1587,1710,1899,1995,2141,2332,2513,2915,3175,3641,3764,3939,4459,5109,5491,5868,6376,6843,7145,7884,8641
Kansas,132,171,212,271,332,373,434,488,554,624,701,763,853,905,1055,1116,1180,1283,1338,1383,1439,1502,1594,1731,1820,1898,2031,2115,2292,2615,2830,3081,3188,3393,3587,3799,4291,4486,4838
Kentucky,103,124,157,198,248,302,394,439,480,590,682,755,770,917,1048,1057,1289,1393,1525,1702,1851,1963,2048,2210,2295,2429,2522,2707,2960,3050,3193,3373,3548,3779,3905,4074,4146,4375,4538,4708,4879,4881
Louisiana,103,137,196,280,392,537,763,837,1172,1388,1795,2305,2746,3315,3540,4025,5237,6424,9150,10297,12496,13010,14867,16284,17030,18283,19253,20014,20595,21016,21518,21951,22532,23118,23580,23928,24523,24854,25258,25739,26140,26512,26773,27068,27286,27660,28001,28711,29140
Maine,107,118,142,155,168,211,253,275,303,344,376,432,456,470,499,519,537,560,586,616,633,698,734,770,796,827,847,867,875,888,907,937,965,990,1015,1023,1040,1056,1095,1123,1152
Maryland,108,150,195,245,290,349,423,581,775,1066,1244,1414,1662,1985,2331,2758,3125,3609,4045,4371,5529,6185,6968,7694,8225,8936,9472,10032,10784,11572,12308,12830,13684,14193,14775,15737,16618,17766,18581,19487,20113,20849,21742,23472,24473
Massachusetts,108,123,138,164,197,218,256,328,413,525,646,777,1159,1838,2417,3240,4257,4955,5752,6620,7738,8966,10402,11736,12500,13837,15202,16790,18941,20974,22860,25475,26867,28163,29918,32181,34402,36372,38077,39643,41199,42944,46023,50969,53348,54938,56462,58302,60265,62205,64311,66263
Michigan,334,548,787,1033,1324,1791,2294,2878,3657,4635,5486,6508,7630,9293,10791,12670,14225,15635,17130,18852,20220,21375,22646,23853,24494,25487,26844,27893,29119,29952,30717,31348,31927,32935,33929,35252,36627,37184,37751,38190,39234,40360,41347,42348,43191
